Date,gross,net,turnover,equity_gross,equity_net
2007-01-31,0.0,0.0,0.0,1.0,1.0
2007-02-28,0.0,0.0,0.0,1.0,1.0
2007-03-31,0.0,0.0,0.0,1.0,1.0
2007-04-30,0.0,0.0,0.0,1.0,1.0
2007-05-31,0.0,0.0,0.0,1.0,1.0
2007-06-30,0.0,0.0,0.0,1.0,1.0
2007-07-31,0.0,0.0,0.0,1.0,1.0
2007-08-31,0.0,0.0,0.0,1.0,1.0
2007-09-30,0.0,0.0,0.0,1.0,1.0
2007-10-31,0.0,0.0,0.0,1.0,1.0
2007-11-30,0.0,0.0,0.0,1.0,1.0
2007-12-31,0.0,0.0,0.0,1.0,1.0
2008-01-31,0.0,0.0,0.0,1.0,1.0
2008-02-29,0.05457463594550698,0.05155513013499262,3.019505810514363,1.054574635945507,1.0515551301349926
2008-03-31,-0.023653267995180895,-0.02409371029839606,0.4404423032151633,1.0296304994605676,1.026219265466728
2008-04-30,-0.027195084797095127,-0.028091886920105284,0.8968021230101553,1.001629610718062,0.997390829906003
2008-05-31,-0.006381741693746706,-0.006447541369610451,0.06579967586374538,0.9952374692696513,0.990960111268514
2008-06-30,0.08656599039591971,0.08652209097958952,0.04389941633018757,1.0813911864761074,1.0767000521728327
2008-07-31,-0.03025191011063971,-0.030725490132072833,0.47358002143312256,1.0486770375083942,1.0436179153445941
2008-08-31,-0.025347486306577544,-0.025718117012064116,0.37063070548657073,1.0220957106601278,1.0167780276818754
2008-09-30,0.033651739762751515,0.03358188674814553,0.06985301460598609,1.0564910095278872,1.0509233522554908
2008-10-31,0.16808475835493325,0.16631163557830356,1.7731227766296884,1.2340710455685415,1.2257041338365353
2008-11-30,0.15288006587842093,0.15195973028455492,0.9203355938660154,1.4227359083137119,1.4119618034229993
2008-12-31,-0.04294624260886387,-0.04350230359864188,0.5560609897780073,1.361634746826929,1.350538212380806
2009-01-31,0.0423735260076188,0.041693838030247406,0.6796879773713985,1.4193320121844772,1.4068473338614713
2009-02-28,0.07463185351986025,0.07388875415605446,0.7430993638057946,1.5252593910138776,1.5107975306482622
2009-03-31,-0.052417724763256394,-0.052463803948956896,0.046079185700504496,1.4453087640631401,1.4315353451937636
2009-04-30,-0.10106330617559481,-0.10114614363732193,0.08283746172711896,1.2992410819223565,1.286741065546892
2009-05-31,-0.07635611504193605,-0.07669392663926201,0.3378115973259533,1.2000360804038837,1.188055840662113
2009-06-30,0.0037863266154370846,0.003341160231767506,0.4451663836695785,1.2045798089546016,1.1920253255900521
2009-07-31,-0.042620507824735955,-0.04289454708737892,0.2740392626429694,1.153240005781533,1.1408939391321815
2009-08-31,-0.006089702949381407,-0.0063701941390496885,0.2804911896682819,1.1462171167169806,1.1336262232478445
2009-09-30,-0.002241852984650558,-0.002729777247154434,0.487924262503876,1.1436474664528111,1.130531676176845
2009-10-31,-0.01058975425975885,-0.011221971182090482,0.6322169223316327,1.1315365208232802,1.117844882286348
2009-11-30,0.07400298281113578,0.07334942779960703,0.6535550115287534,1.2152735985239376,1.1998381647707708
2009-12-31,-0.016901103123888074,-0.017685199220176386,0.7840960962883108,1.194734134111546,1.1786187877948289
2010-01-31,-0.07001315259488215,-0.07110910130045152,1.0959487055693682,1.1110870308696799,1.094808265018911
2010-02-28,0.03162566151445492,0.03139449646195232,0.23116505250260463,1.1462258932210652,1.1291792192215635
2010-03-31,0.0629713815433253,0.061828611571285635,1.1427699720396576,1.2184053212779276,1.1989948025611812
2010-04-30,0.016061463644742605,0.015079055883254337,0.9824077614882682,1.2379746940501941,1.2170745121927327
2010-05-31,-0.13245501220031128,-0.133571752581788,1.1167403814767185,1.073998740846099,1.0545077365765247
2010-06-30,0.014152171412139881,0.012091837265574982,2.0603341465648994,1.0891981551229755,1.067258672522498
2010-07-31,0.04533999417117559,0.04523306279783332,0.10693137334227326,1.1385823931275063,1.1155340510782403
2010-08-31,0.04355145364906366,0.04344189876084433,0.10955488821933052,1.188169311447439,1.1639949683894557
2010-09-30,0.05252454761880333,0.05169514515029278,0.8294024685105525,1.250577367025761,1.224167857234559
2010-10-31,0.03186276956260489,0.03140968765534932,0.45308190725557157,1.290424225491512,1.2626185872680147
2010-11-30,-0.043637391686268914,-0.044301024085356924,0.6636323990880107,1.2341134781222887,1.2066832908228349
2010-12-31,0.04033479148401437,0.03964824627583887,0.6865452081754988,1.283891187929963,1.2545261671143184
2011-01-31,-0.006443687434742635,-0.007180996629273061,0.7373091945304263,1.275618194414722,1.2455174189369356
2011-02-28,0.06261259520908255,0.062465741980288064,0.14685322879448473,1.355487960062952,1.3233195886602045
2011-03-31,0.01251679074460695,0.012500703433054865,0.016087311552085398,1.372454319215894,1.3398620143851978
2011-04-30,0.1058932055172232,0.10584853877696014,0.04466674026305495,1.5177879065036235,1.4816844507706253
2011-05-31,-0.00334285356250486,-0.003381050369025569,0.03819680652070842,1.512714163793241,1.4766748010115678
2011-06-30,-0.045853480647241415,-0.04610418832075903,0.25070767351761025,1.4433509541589398,1.4085939078972112
2011-07-31,0.04066530940301714,0.04002804743911654,0.6372619639005955,1.502045267286953,1.4649771716649713
2011-08-31,-0.007820133840424072,-0.008544649889311485,0.7245160488874134,1.4902990722623934,1.4524594546372604
2011-09-30,-0.1453234811873734,-0.14550995626532848,0.1864750779550841,1.2737236230709095,1.2411121429158298
2011-10-31,0.07860772636689556,0.07754041430384087,1.0673120630546866,1.3738481411003185,1.3373484926750512
2011-11-30,-0.021102633780348195,-0.021318931043988104,0.21629726363990875,1.3448563269088665,1.3088376523779304
2011-12-31,0.021024653309815813,0.02096488668329617,0.0597666265196396,1.3731314649336377,1.336277285446865
2012-01-31,0.04627887589836056,0.045855821306756146,0.4230545916044077,1.4366784455914354,1.3975533778645937
2012-02-29,-0.00666649438471139,-0.006736912746768723,0.070418362057333,1.4271008368012643,1.388138182698968
2012-03-31,0.0083690089883285,0.008333436419546317,0.03557256878218269,1.4390442565317054,1.3997061439860345
2012-04-30,0.03247912027820303,0.03166247783235535,0.8166424458476762,1.4857831480252561,1.4440243087418039
2012-05-31,0.06805630405527,0.06797683734311155,0.07946671215844209,1.5869000577074592,1.5421845142966446
2012-06-30,-0.01998302624129083,-0.0205509635495987,0.56793730830787,1.5551889922119853,1.5104911365565787
2012-07-31,0.032203545494505686,0.03176760806798042,0.43593742652526607,1.6052715916752385,1.5584758269728665
2012-08-31,-0.016464361921296137,-0.016749211999823932,0.2848500785277942,1.578841819207922,1.532372584950297
2012-09-30,-0.020744191229505896,-0.02083791053018251,0.09371930067661574,1.546090022589132,1.5004411421261983
2012-10-31,-0.02576108290752437,-0.02802038119839238,2.259298290868011,1.5062610693347174,1.458398209358071
2012-11-30,0.01467419143379006,0.012756857403285223,1.9173340305048374,1.5283642326154003,1.4770027873520584
2012-12-31,0.02747606475962959,0.02610021110145027,1.375853658179319,1.5703576672470425,1.5155528718993776
2013-01-31,0.03071952120910121,0.030298155664974322,0.4213655441268891,1.6185983029119126,1.5614713287306838
2013-02-28,-0.001522765470011303,-0.0027082710571018588,1.1855055870905555,1.6161335573064195,1.5572424411245882
2013-03-31,0.03761290876411438,0.035205818277821925,2.4070904862924607,1.6769210413480096,1.612066435521332
2013-04-30,0.10730705049064501,0.10678208806435159,0.5249624262934269,1.8568664922007654,1.7842062556047562
2013-05-31,-0.039208860498408514,-0.03931391844351675,0.10505794510823194,1.7840608729438963,1.7140621163854985
2013-06-30,-0.01920515523269894,-0.022616146476560083,3.4109912438611403,1.7497977069344244,1.6752966364914015
2013-07-31,0.05360410048247087,0.05198858777258641,1.6155127098844626,1.8435940390409342,1.7623929427227534
2013-08-31,-0.05685897729310347,-0.05884585996208945,1.9868826689859773,1.7387691674374048,1.6586834144171154
2013-09-30,0.06385056368257373,0.06307151441747327,0.7790492651004637,1.8497905588921626,1.7632990893035485
2013-10-31,0.051136563851938016,0.050471266671565,0.6652971803730168,1.944382491919664,1.8522950278615156
2013-11-30,0.041585393284441066,0.041442839288149576,0.14255399629149107,2.0252404025415247,1.929059393015419
2013-12-31,0.05235467789755267,0.05230323976104107,0.05143813651160287,2.1312712114816965,2.0299554489615925
2014-01-31,-0.04950150229929608,-0.05010906503192082,0.6075627326247438,2.025770084706112,1.9282362793576742
2014-02-28,0.01667476345318524,0.014573593014430463,2.101170438754779,2.059549321679125,1.9563376101286925
2014-03-31,-0.01233508750117195,-0.01334928055126287,1.0141930500909204,2.0341446005832338,1.9302219105180976
2014-04-30,0.006540676773285652,0.006471387791263109,0.0692889820225428,2.047449282925773,1.942713125024253
2014-05-31,0.010845785535830443,0.010009652642350379,0.8361328934800636,2.0696554787438757,1.9621590085894807
2014-06-30,0.02752815592466456,0.025395921477036818,2.1322344476277397,2.1266292774730733,2.011989844697079
2014-07-31,-0.042491804556673486,-0.04304955752590306,0.5577529692295754,2.0362649618501876,1.9253745721362594
2014-08-31,0.08647697535909898,0.08516059803539043,1.3163773237085556,2.212354996780703,2.0893406221415174
2014-09-30,-0.058060933193220615,-0.05828659734650824,0.2256641532876259,2.083903601112931,1.9675600665790518
2014-10-31,0.09920339827552228,0.09801906811563088,1.1843301598914096,2.290633920021932,2.160418470766659
2014-11-30,0.08790996601526033,0.08776769183904413,0.1422741762161958,2.4920034700844624,2.350033413352286
2014-12-31,0.06608575773582442,0.06472425371222676,1.3615040235976659,2.656689407685298,2.5021375722303096
2015-01-31,0.09234632160614137,0.09221540649906881,0.13091510707256057,2.9020249021350337,2.7328732055701206
2015-02-28,-0.03181443166567966,-0.03303788081972267,1.2234491540430055,2.809698629193958,2.6425848663090816
2015-03-31,0.030745718022122365,0.030118498163432428,0.6272198586899369,2.8960848309742993,2.722175553751726
2015-04-30,-0.04862169707519295,-0.04866701287802809,0.04531580283513953,2.7552722716186056,2.589695401021037
2015-05-31,0.00375651489119809,0.0028962960620629815,0.8602188291351085,2.7656224929362456,2.5971959256129566
2015-06-30,-0.04199824518091165,-0.043259546260005784,1.261301079094133,2.649471201400065,2.484842408322604
2015-07-31,0.11688682832136126,0.11677360669282784,0.11322162853341497,2.9591594868605053,2.775006418405727
2015-08-31,-0.03152528235479905,-0.03162281096513002,0.09752861033096927,2.8658711485043455,2.68725291500946
2015-09-30,0.016763410885430527,0.015226231108830241,1.537179776600286,2.913912924111424,2.728169648941272
2015-10-31,-0.025773635105476828,-0.027816948464621963,2.0433133591451353,2.838810795676243,2.6522802944139268
2015-11-30,0.047386493926161496,0.046649057998627536,0.7374359275339603,2.973332086203077,2.7760066716966594
2015-12-31,0.01672878784440076,0.015759046909787383,0.9697409346133763,3.0230723278641176,2.81975389105781
2016-01-31,-0.011028235788180166,-0.011556779655791442,0.5285438676112755,2.9897331734277097,2.7871666166552944
2016-02-29,-0.03531643811256963,-0.03646998566656515,1.1535475539955125,2.8841464468352536,2.685518690095547
2016-03-31,-0.15117179172186945,-0.15280765732177537,1.6358655999059202,2.4481448608789047,2.2751508703682037
2016-04-30,-0.012243377911262959,-0.015559954230762665,3.3165763194997058,2.418171298165648,2.239749626957195
2016-05-31,-0.02076416436787662,-0.02123375140393484,0.46958703605821867,2.3679599918608547,2.19219134017133
2016-06-30,0.07372527966739374,0.07330383267163776,0.42144699575598876,2.5425385045019957,2.3528873673554624
2016-07-31,0.04733955465501053,0.04729037199779541,0.049182657215114556,2.662901144998337,2.464156286226616
2016-08-31,-0.027419785510557255,-0.02751149419481078,0.09170868425352555,2.5898849667666655,2.396363664862986
2016-09-30,-0.0029897077589770863,-0.003923613331628869,0.9339055726517825,2.582141967586665,2.3869612604400987
2016-10-31,-0.07821699085516284,-0.0782858272104116,0.06883635524874679,2.3801745929212066,2.200096023647339
2016-11-30,-0.05777931520638147,-0.059474446005940644,1.6951307995591698,2.2426497348705916,2.0692465314810407
2016-12-31,0.022979754550941024,0.022446847355591524,0.5329071953494996,2.2941852753216505,2.1156945925142825
2017-01-31,0.042634014225833475,0.04197021965184968,0.6637945739837937,2.3919956029864116,2.2044907592783374
2017-02-28,0.04319760238065156,0.04062634349224314,2.5712588884084204,2.4953240779404853,2.294051158090255
2017-03-31,0.010155962965966095,0.00915802664984403,0.9979363161220642,2.520666496864132,2.3150601397321515
2017-04-30,0.016560116925088186,0.016317810843052744,0.24230608203544193,2.5624090287813543,2.352836853182592
2017-05-31,0.028359307887710843,0.027812320253783603,0.5469876339272386,2.635077175362815,2.4182747052482108
2017-06-30,-0.0012384393139067366,-0.002364705325475342,1.1262660115686054,2.6318137921936673,2.412556198174248
2017-07-31,0.05023780242613627,0.0480960722642781,2.141730161858167,2.7640303335082734,2.5285906754232688
2017-08-31,-0.005966280519225752,-0.006824538365582491,0.8582578463567392,2.747539353174914,2.5113342113479886
2017-09-30,0.02859858198241286,0.02797153067844407,0.6270513039687926,2.8261150826165924,2.581580073284535
2017-10-31,0.06007609471675955,0.05870708222815416,1.3690124886053883,2.9958970400003295,2.7331371069254145
2017-11-30,0.0447817811638488,0.04461120363289185,0.17057753095694989,3.1300586456350468,2.855065642959077
2017-12-31,0.06762801576804091,0.06514184005307982,2.4861757149610804,3.3417383010769464,3.041049872413761
2018-01-31,0.11717926196469831,0.11713797581264833,0.04128615204999003,3.7333207288763077,3.397272298813621
2018-02-28,-0.16215117143360794,-0.16231764401839024,0.16647258478229837,3.1279583993516433,2.8458350631812537
2018-03-31,-0.019600456999053745,-0.021549349538936852,1.948892539883106,3.0666489852503225,2.7845091686745986
2018-04-30,-0.011666363988506522,-0.011818942762679713,0.15257877417319066,3.0308723419634083,2.751599214187877
2018-05-31,-0.021317307448036595,-0.023192712321100963,1.875404873064368,2.9662623044140237,2.68778216519025
2018-06-30,-0.029662149095420455,-0.030352310232055063,0.6901611366346074,2.8782765896843694,2.6062017670762105
2018-07-31,0.029616923048100936,0.028611458270182577,1.0054647779183605,2.9635222859522017,2.680769000178588
2018-08-31,0.025445935815179253,0.024553066069172447,0.8928697460068076,3.0389318838273947,2.746590098556162
2018-09-30,0.037202750865138065,0.036606944228169305,0.5958066369687587,3.1519885095975497,2.8471343691116497
2018-10-31,-0.0714229495777334,-0.07145670672498879,0.033757147255383646,2.926864193206969,2.6436875234914026
2018-11-30,-0.06723712794885575,-0.06878139389265568,1.544265943799926,2.7300702509593875,2.461851010609041
2018-12-31,-0.10752273442034899,-0.10869861097545533,1.1758765551063424,2.436525632416586,2.194251225327317
2019-01-31,-0.14962059266087752,-0.15213695576562594,2.516363104748424,2.071971223260997,1.8604245237210246
2019-02-28,-0.011567527560024039,-0.014104914160550167,2.537386600526128,2.0480036390323484,1.8341833955117572
2019-03-31,0.07822670621392039,0.07770353611255179,0.5231701013686025,2.2082122180279717,1.976705931221948
2019-04-30,0.0023053523911522426,0.0022404023300788885,0.06495006107335394,2.213302925344974,1.9811345477961382
2019-05-31,0.052967197318045084,0.05294260931479527,0.02458800324981439,2.3305353781163274,2.086020980160153
2019-06-30,0.0466014738403275,0.045619690181332655,0.9817836589948454,2.4391417615735733,2.181184610986819
2019-07-31,0.01893210072303806,0.017949183277099844,0.9829174459382177,2.485319839081453,2.220335093330611
2019-08-31,0.12382721230644292,0.1229617877865952,0.8654245198477202,2.7930700664448067,2.49335146589186
2019-09-30,-0.026032694407974476,-0.026158199158735976,0.1255047507615008,2.720358926944988,2.428129881674334
2019-10-31,-0.006301951017027324,-0.006346998661948591,0.04504764492126709,2.7032153582386473,2.41271854456431
2019-11-30,0.009752468877576227,0.00879172847612571,0.9607404014505159,2.729578381889256,2.4339305108974325
2019-12-31,0.049681409399891484,0.04914792605766389,0.5334833422275926,2.865187682968989,2.553553147676512
2020-01-31,0.028968270572003088,0.02871405442085355,0.25421615114953905,2.9481872150088053,2.626876011725437
2020-02-29,-0.05429705012139826,-0.055082148444314076,0.7850983229158184,2.7881093460282065,2.4821820373027688
2020-03-31,-0.07290059684398241,-0.07362170557180414,0.7211087278217323,2.5848545106364647,2.2994395621768433
2020-04-30,0.016994530664821997,0.015375420189458672,1.6191104753633248,2.6287828998815796,2.334794411645577
2020-05-31,-0.002010208271194864,-0.002488977001880457,0.4787687306855927,2.623498498753062,2.3289831620508723
2020-06-30,-0.0017919155247306299,-0.0018420774717384676,0.050161947007837715,2.6187974110640386,2.324692994636
2020-07-31,0.03227409377957796,0.03222055649094267,0.05353728863528759,2.7033167242984355,2.399595896593768
2020-08-31,0.002566831133129714,0.0012843630141747193,1.282468118954995,2.710255681829075,2.4026778488123184
2020-09-30,-0.028723239253877653,-0.029128707214492185,0.40546796061453233,2.632408359440717,2.3326909492235184
2020-10-31,-0.02217668335092234,-0.022214889878450834,0.03820652752849721,2.5740302728030793,2.280870476666059
2020-11-30,0.008801103523438996,0.00842429262494322,0.3768108984957762,2.5966845797064853,2.300085197001087
2020-12-31,0.04175016983641353,0.04134658435909191,0.4035854773216241,2.705096601920827,2.395185863631991
2021-01-31,-0.03314610355195274,-0.033171327084144914,0.025223532192177378,2.615433189835524,2.3157343699221338
2021-02-28,-0.03215617524275106,-0.03246521474279667,0.30903950004561376,2.5313308618474655,2.2405535563153367
2021-03-31,0.02607766889314108,0.02426101933477702,1.8166495583640603,2.597342069921713,2.2949116694657063
2021-04-30,0.07743161673197947,0.07680349481711907,0.6281219148604074,2.7984584656017377,2.4711689059772617
2021-05-31,0.0465699423006042,0.04641408244407361,0.15585985653059095,2.9287825148754485,2.585865943312521
2021-06-30,-5.877273222906938e-05,-9.730191280234068e-05,0.03852918057327129,2.9286103823249445,2.5856143336099864
2021-07-31,-0.007721869344371375,-0.008136212977152942,0.4143436327815665,2.9059960355920618,2.5645772247149563
2021-08-31,0.024899549235100453,0.024801558897667466,0.09799033743298785,2.9783540269572932,2.628182737801341
2021-09-30,-0.03934992944549067,-0.039431202417630644,0.08127297213996959,2.861156006132831,2.524550332276574
2021-10-31,0.07266234545857084,0.07257120505532597,0.09114040324487685,3.0690543122613194,2.7077599921127087
2021-11-30,-0.06932409784858373,-0.0694025930845622,0.07849523597846605,2.856294890815498,2.519834427209453
2021-12-31,0.07979088854029731,0.07760167906920228,2.1892094710950305,3.0842011980867783,2.715377809737288
2022-01-31,-0.013465422735734076,-0.014195641469470863,0.7302187337367869,3.0426711251524825,2.6768312798961005
2022-02-28,-0.0058650614015965845,-0.006101694228315062,0.23663282671847746,3.024825672178598,2.660498073925385
2022-03-31,0.12488688055065707,0.1242575886946228,0.6292918560342575,3.4025867145865276,2.991085149318042
2022-04-30,0.05011060094171482,0.050071312081306496,0.039288860408327686,3.5730923796107534,3.140852707291307
2022-05-31,-0.022980754068436554,-0.024142022971011985,1.16126890257543,3.490980022371114,3.0650261690833154
2022-06-30,0.08671657892958858,0.0856675709462189,1.049007983369688,3.793705867022675,3.327599515875278
2022-07-31,-0.11220255398468303,-0.11337425497214408,1.1717009874610538,3.3680423796760546,2.950335399917251
2022-08-31,0.1114015847772488,0.11047643558752311,0.9251491897256892,3.743247638368903,3.2762779386877985
2022-09-30,0.19805092141575473,0.19797818643885232,0.07273497690239908,4.484601282235212,3.92490950325883
2022-10-31,0.006674847177776617,0.006404393387988713,0.2704537897879039,4.514535310447393,3.950046167729955
2022-11-30,-0.20379876226918195,-0.20387325219459682,0.07448992541486105,3.594478601957697,3.144737409196045
2022-12-31,0.030039553472848896,0.02952382525333806,0.5157282195108359,3.702455134128216,3.2375820869327843
2023-01-31,-0.13205794110731794,-0.13210617330624605,0.04823219892809216,3.213516532073025,2.809877506663244
2023-02-28,0.04928637252606237,0.04858823147260593,0.6981410534564383,3.3718991049914364,2.946404485366666
2023-03-31,-0.0814576365796828,-0.0820016428392233,0.5440062595404946,3.097232173113686,2.7047944770977432
2023-04-30,-0.00910342442038391,-0.010072383174768319,0.9689587543844079,3.0690367541133643,2.6775507507154175
2023-05-31,0.047628800673790106,0.04617584121649268,1.4529594572974256,3.2152112939355657,2.8011889090295536
2023-06-30,-0.004000605114531555,-0.004537675663970191,0.5370705494386359,3.2023485031887473,2.788478022286867
2023-07-31,0.006328153646967639,0.005470752578840164,0.8574010681274744,3.222613456548063,2.803733095618332
2023-08-31,0.004106188952091129,0.0034451060936892507,0.6610828584018784,3.2358461163202006,2.8133922535911253
2023-09-30,-9.270748383992562e-05,-0.0007190309079384011,0.6263234240984754,3.235546129168663,2.8113693376046385
2023-10-31,0.007357644951831777,0.005847870611700078,1.5097743401316983,3.2593521288123597,2.8278098617326513
2023-11-30,0.030818757397814044,0.029386455027335646,1.4323023704783986,3.3598013113442766,2.9109091690603144
2023-12-31,0.009502657700206672,0.00926622012857585,0.23643757163082202,3.3917283531466866,2.937882294195117
2024-01-31,-0.00940039545679395,-0.010926600876626925,1.5262054198329746,3.359844765345087,2.905781226943938
2024-02-29,0.01990187732125828,0.01870175442675197,1.2001228945063083,3.426711983683457,2.96012443386811
2024-03-31,0.05235153286513685,0.051476354513444594,0.8751783516922533,3.60610560871662,3.1125008486298142
2024-04-30,-0.004984913203228516,-0.0064497657199971145,1.4648525167685986,3.5881294852554926,3.0924259473528597
2024-05-31,0.013052140503520188,0.011974344966606189,1.0777955369139989,3.634962255441871,3.1294557224301465
2024-06-30,0.02659920221275498,0.025554741849331604,1.0444603634233758,3.7316493515101015,3.2094281555457624
2024-07-31,0.03553577679832885,0.03465868388707351,0.8770929112553426,3.864256409954993,3.3206627114470963
2024-08-31,0.04188718676183988,0.04104487786716796,0.8423088946719188,4.026119239894414,3.456958906876501
2024-09-30,0.060665691363355076,0.06020180362261934,0.46388774073573613,4.270366547093914,3.665074068119745
2024-10-31,-0.048562900140773996,-0.048842039347371816,0.2791392065978181,4.062985162902891,3.486064376273608
2024-11-30,0.05264499389258702,0.052517403268059135,0.12759062452788295,4.276880991989585,3.669143424940784
2024-12-31,-0.07603970061354352,-0.07647429312005202,0.43459250650849446,3.951668241798942,3.388548275162351
2025-01-31,0.075322657568635,0.0728657091454024,2.456948423232606,4.249318395600813,3.6354572482054857
2025-02-28,-0.005270400131736396,-0.005365730385748791,0.09533025401239564,4.226922787368848,3.6159503647826985
2025-03-31,-0.019720036194018332,-0.021215653098733273,1.4956169047149388,4.143567717012614,3.5392356162212306
2025-04-30,-0.03268466943857225,-0.03283362031434013,0.14895087576788676,4.008136575885716,3.4230296977952333
2025-05-31,0.059305859828195424,0.057480085542319447,1.825774285875975,4.245842561827458,3.619785737638403
2025-06-30,0.0543957545209251,0.05282048641515179,1.5752681057733136,4.47679837155512,3.8109845810190928
2025-07-31,-0.026387038989566444,-0.027990554649776175,1.603515660209731,4.358668918376467,3.7043130088346237
2025-08-31,0.05663873142482031,0.054524565522748716,2.1141659020715924,4.6055383966141035,3.906289066201597
2025-09-30,0.09352566584216161,0.0934815008490887,0.044164993072908,5.03627444171908,4.271454830860508
2025-10-31,0.06345853063005202,0.0627941029274454,0.6644277026066202,5.355869017640258,4.539677005159497
2025-11-30,0.010878625297182106,0.010111697363967572,0.7669279332145336,5.414133509823954,4.585580845165833
2025-12-31,0.01921753250689489,0.018251418002447676,0.966114504447213,5.518179796545665,4.669274197954972
2026-01-31,0.14079798416406045,0.13982442140135665,0.9735627627038134,6.29512838815414,5.32215276104831
2026-02-28,0.11644416438434123,0.11626954281067785,0.17462157366337636,7.028159353004893,5.940957029343984
2026-03-31,-0.1564880051067198,-0.15657317431753323,0.08516921081341822,5.928336716281023,5.010762528775534
2026-04-30,0.15728181198987048,0.15501569338643273,2.266118603437765,6.86075625710378,5.787509356568429
2026-05-31,0.04915987816154358,0.0480904733417786,1.0694048197649801,7.19803019879905,6.065833420995777
2026-06-30,-0.015089763338695713,-0.015174823523894185,0.08506018519847311,7.0894136265943875,5.973785469306827
